longitude,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
-73.95026,3.0,21.0,1.0,0.0,67
-73.95176,25.0,3.0,1.0,161.0,130
-73.99128,1.0,119.0,2.0,316.0,150
-73.92966,3.0,1.0,1.0,0.0,200
-73.95816,3.0,24.0,3.0,19.0,80
-73.97538,3.0,154.0,2.0,305.0,130
-73.90012,3.0,55.0,4.0,63.0,79
-73.97834,1.0,5.0,1.0,0.0,160
-73.948,1.0,55.0,1.0,0.0,75
-73.95272,3.0,88.0,1.0,189.0,78
-73.94237,3.0,11.0,1.0,0.0,125
-73.94928,1.0,2.0,1.0,161.0,290
-73.97951,5.0,1.0,1.0,0.0,120
-74.00682,30.0,2.0,96.0,336.0,160
-73.98756,5.0,0.0,1.0,0.0,82
-73.83447,2.0,21.0,1.0,51.0,60
-73.99957,2.0,10.0,1.0,0.0,250
-73.9965,2.0,8.0,1.0,86.0,325
-73.89396,2.0,56.0,2.0,27.0,32
-73.99828,2.0,20.0,2.0,0.0,210
-74.08709,2.0,36.0,7.0,286.0,40
-73.94316,30.0,0.0,1.0,0.0,200
-73.95191,3.0,70.0,1.0,178.0,139
-73.95552,1.0,50.0,1.0,188.0,229
-73.98773,1.0,102.0,1.0,269.0,89
-73.92131,3.0,480.0,1.0,0.0,60
-73.95522,1.0,0.0,4.0,78.0,170
-73.95525,20.0,1.0,1.0,0.0,41
-73.93828,4.0,0.0,1.0,0.0,95
-73.99475,31.0,0.0,1.0,0.0,50
-73.9581,15.0,6.0,1.0,17.0,160
-74.01097,2.0,6.0,327.0,325.0,196
-73.94683,1.0,141.0,4.0,348.0,70
-73.89344,2.0,34.0,2.0,117.0,60
-73.88952,7.0,17.0,1.0,66.0,50
-73.98414,3.0,31.0,1.0,0.0,83
-73.95518,3.0,14.0,34.0,361.0,36
-73.99215,30.0,3.0,52.0,342.0,115
-73.98025,5.0,8.0,2.0,0.0,120
-73.87285,29.0,2.0,5.0,1.0,40
-73.96542,1.0,14.0,1.0,12.0,68
-73.93572,2.0,97.0,5.0,22.0,80
-73.94973,1.0,1.0,3.0,0.0,150
-74.00709,2.0,0.0,1.0,0.0,180
-73.96069,1.0,22.0,3.0,38.0,67
-73.95553,1.0,5.0,2.0,163.0,100
-73.95016,4.0,19.0,3.0,43.0,69
-73.99332,25.0,20.0,5.0,365.0,65
-73.92576,3.0,20.0,1.0,27.0,30
-73.97657,1.0,180.0,3.0,125.0,125
-73.92867,3.0,1.0,1.0,46.0,200
-73.98154,1.0,0.0,1.0,188.0,180
-73.92768,14.0,7.0,1.0,21.0,67
-73.749,3.0,4.0,3.0,348.0,250
-73.93739,1.0,21.0,1.0,188.0,50
-73.95741,30.0,6.0,1.0,363.0,275
-73.98724,30.0,0.0,87.0,310.0,225
-73.99923,5.0,69.0,1.0,137.0,90
-73.95149,3.0,20.0,1.0,313.0,496
-73.90248,2.0,15.0,8.0,344.0,65
-73.98409,4.0,5.0,1.0,0.0,194
-74.03188,3.0,42.0,4.0,290.0,65
-73.96141,1.0,7.0,1.0,0.0,80
-73.83094,2.0,84.0,3.0,119.0,65
-74.00317,1.0,4.0,2.0,0.0,77
-73.95194,2.0,68.0,1.0,9.0,100
-73.98436,10.0,51.0,1.0,64.0,120
-73.98141,2.0,69.0,1.0,39.0,150
-73.96177,3.0,81.0,1.0,198.0,140
-73.84922,1.0,6.0,1.0,362.0,85
-73.87877,2.0,110.0,1.0,222.0,120
-73.99071,1.0,41.0,2.0,8.0,49
-73.9975,1.0,18.0,1.0,0.0,175
-73.90583,2.0,2.0,2.0,220.0,80
-73.982,30.0,0.0,4.0,0.0,165
-73.97126,1.0,222.0,13.0,290.0,85
-73.95488,6.0,14.0,3.0,339.0,85
-73.95427,4.0,34.0,1.0,18.0,56
-73.94644,1.0,4.0,1.0,8.0,140
-73.98655,3.0,26.0,2.0,19.0,130
-73.98684,2.0,19.0,2.0,32.0,130
-74.00153,2.0,4.0,1.0,0.0,115
-73.97957,1.0,0.0,2.0,365.0,400
-73.95607,2.0,19.0,1.0,81.0,171
-73.96665,2.0,134.0,1.0,36.0,150
-73.90005,2.0,143.0,1.0,263.0,53
-73.95654,1.0,8.0,1.0,0.0,79
-73.95262,3.0,1.0,1.0,0.0,112
-73.95425,2.0,22.0,1.0,341.0,300
-73.94526,1.0,194.0,4.0,0.0,65
-73.97717,3.0,10.0,1.0,0.0,199
-73.9625,30.0,0.0,2.0,365.0,200
-73.95036,1.0,3.0,1.0,0.0,30
-73.94703,1.0,105.0,2.0,274.0,200
-74.01067,2.0,3.0,1.0,0.0,127
-73.91906,5.0,70.0,3.0,236.0,42
-73.93295,1.0,54.0,1.0,0.0,60
-73.9753,2.0,29.0,1.0,55.0,103
-73.91481,1.0,14.0,5.0,310.0,37
-73.98376,2.0,2.0,1.0,0.0,150
-73.96124,20.0,2.0,1.0,333.0,27
-73.98303,3.0,70.0,1.0,338.0,300
-74.1366,30.0,2.0,1.0,0.0,55
-73.99403,1.0,161.0,6.0,165.0,110
-73.93433,2.0,50.0,1.0,0.0,110
-73.99874,2.0,3.0,1.0,0.0,99
-73.91871,2.0,5.0,1.0,0.0,60
-73.87675,2.0,8.0,6.0,75.0,40
-73.9143,5.0,0.0,5.0,0.0,150
-73.99986,3.0,20.0,2.0,15.0,115
-73.94202,1.0,129.0,2.0,299.0,99
-74.01111,2.0,4.0,327.0,298.0,188
-73.93986,30.0,3.0,52.0,365.0,129
-74.00441,27.0,0.0,1.0,365.0,337
-73.9482,3.0,0.0,1.0,0.0,73
-73.99392,1.0,109.0,3.0,364.0,95
-73.93825,1.0,6.0,2.0,90.0,43
-73.94749,2.0,12.0,1.0,14.0,130
-73.99405,25.0,8.0,1.0,0.0,80
-73.81295,3.0,24.0,1.0,131.0,200
-73.99343,3.0,0.0,1.0,161.0,400
-73.91989,1.0,27.0,4.0,311.0,165
-73.97589,3.0,0.0,1.0,0.0,150
-73.97105,30.0,0.0,96.0,0.0,145
-73.99054,1.0,4.0,3.0,0.0,85
-73.95689,1.0,4.0,1.0,0.0,42
-73.94366,2.0,5.0,3.0,310.0,90
-73.9856,4.0,0.0,1.0,0.0,110
-73.91721,1.0,4.0,2.0,267.0,150
-73.9412,1.0,81.0,1.0,158.0,75
-73.93701,3.0,118.0,1.0,4.0,50
-73.98966,2.0,29.0,1.0,38.0,250
-73.98145,30.0,0.0,121.0,201.0,335
-73.99616,29.0,1.0,327.0,281.0,185
-73.94446,2.0,0.0,1.0,6.0,65
-73.94602,3.0,7.0,1.0,242.0,169
-73.97566,30.0,0.0,25.0,340.0,48
-73.91784,3.0,2.0,1.0,84.0,100
-73.9462,30.0,4.0,6.0,220.0,58
-73.94854,2.0,3.0,3.0,342.0,86
-73.98273,30.0,4.0,11.0,282.0,200
-73.96679,1.0,8.0,7.0,342.0,299
-74.00312,1.0,0.0,1.0,0.0,300
-73.98981,3.0,26.0,1.0,96.0,250
-73.97846,2.0,0.0,1.0,0.0,200
-73.95603,30.0,0.0,1.0,365.0,200
-73.92225,1.0,46.0,1.0,46.0,55
-73.97479,5.0,0.0,1.0,23.0,168
-73.95445,6.0,3.0,1.0,12.0,175
-73.93631,1.0,3.0,10.0,357.0,299
-73.96354,3.0,4.0,1.0,0.0,95
-73.99662,1.0,0.0,1.0,0.0,140
-73.96089,3.0,326.0,1.0,90.0,100
-73.95203,1.0,3.0,2.0,0.0,65
-73.96287,5.0,0.0,1.0,0.0,303
-73.90787,2.0,27.0,1.0,137.0,110
-73.9614,5.0,0.0,1.0,24.0,50
-73.95033,2.0,2.0,1.0,0.0,160
-73.94755,30.0,2.0,1.0,0.0,55
-73.94951,2.0,71.0,1.0,199.0,125
-73.97686,1.0,4.0,4.0,270.0,179
-73.80676,1.0,72.0,6.0,257.0,259
-73.95248,2.0,0.0,1.0,0.0,69
-73.97204,30.0,0.0,23.0,365.0,200
-73.91501,4.0,6.0,1.0,2.0,60
-73.96913,2.0,2.0,1.0,0.0,150
-73.94484,2.0,13.0,1.0,361.0,70
-73.98154,4.0,10.0,1.0,0.0,225
-73.89341,30.0,1.0,103.0,246.0,33
-73.94946,2.0,1.0,1.0,0.0,48
-73.98319,4.0,59.0,1.0,37.0,240
-73.94692,5.0,1.0,1.0,0.0,80
-73.94674,2.0,20.0,2.0,0.0,131
-73.94158,4.0,18.0,1.0,82.0,55
-73.84365,2.0,4.0,2.0,188.0,40
-73.95128,4.0,21.0,4.0,129.0,55
-73.94008,2.0,0.0,1.0,49.0,75
-73.944,3.0,6.0,1.0,0.0,116
-73.85219,5.0,0.0,1.0,53.0,250
-73.98743,30.0,3.0,4.0,180.0,61
-73.96696,2.0,169.0,1.0,279.0,136
-73.9671,4.0,11.0,2.0,63.0,175
-73.92089,3.0,4.0,1.0,0.0,155
-73.98714,14.0,1.0,28.0,320.0,35
-73.78896,1.0,88.0,1.0,339.0,85
-73.95748,3.0,61.0,1.0,272.0,105
-73.9807,2.0,12.0,1.0,220.0,800
-73.95622,1.0,1.0,1.0,0.0,110
-73.98178,7.0,0.0,1.0,0.0,169
-73.98424,1.0,2.0,1.0,0.0,97
-73.98222,20.0,14.0,2.0,315.0,250
-73.94846,30.0,0.0,1.0,312.0,128
-74.09493,1.0,7.0,1.0,358.0,80
-73.92195,1.0,69.0,3.0,87.0,56
-73.96022,2.0,55.0,4.0,281.0,50
-73.87453,3.0,4.0,1.0,76.0,187
-73.90684,3.0,88.0,1.0,303.0,120
-73.91194,1.0,25.0,8.0,177.0,60
-73.9809,2.0,1.0,1.0,327.0,159
-73.92815,1.0,72.0,2.0,307.0,105
-73.94326,3.0,54.0,1.0,69.0,90
-73.90824,17.0,0.0,2.0,0.0,37
-73.99824,30.0,0.0,65.0,365.0,450
-73.98661,3.0,49.0,1.0,1.0,180
-73.7733,1.0,190.0,5.0,359.0,59
-73.96472,2.0,51.0,4.0,219.0,98
-73.93299,1.0,30.0,1.0,6.0,120
-73.9788,10.0,0.0,2.0,49.0,140
-73.99076,2.0,2.0,1.0,0.0,198
-73.90943,5.0,0.0,1.0,0.0,32
-73.81172,2.0,65.0,6.0,361.0,54
-73.97467,1.0,0.0,1.0,0.0,180
-73.92247,1.0,68.0,3.0,168.0,70
-73.96592,29.0,0.0,7.0,0.0,120
-73.89071,30.0,0.0,2.0,364.0,55
-73.99514,2.0,134.0,1.0,66.0,119
-73.96824,15.0,0.0,1.0,0.0,150
-73.99586,2.0,0.0,1.0,324.0,176
-73.9581,3.0,0.0,3.0,7.0,750
-73.96091,1.0,2.0,1.0,0.0,60
-73.98917,2.0,280.0,3.0,257.0,99
-73.94153,1.0,30.0,1.0,144.0,145
-73.98001,1.0,0.0,1.0,0.0,2000
-73.94963,2.0,0.0,1.0,0.0,100
-73.91159,1.0,0.0,1.0,363.0,150
-73.98178,2.0,78.0,1.0,270.0,221
-73.95884,2.0,0.0,2.0,64.0,190
-73.96174,12.0,17.0,1.0,32.0,53
-73.9441,21.0,0.0,1.0,0.0,45
-73.98053,2.0,7.0,1.0,0.0,60
-73.95789,10.0,0.0,1.0,83.0,210
-73.98148,2.0,8.0,2.0,0.0,275
-73.94644,5.0,0.0,1.0,0.0,100
-73.91572,1.0,9.0,4.0,55.0,68
-73.96854,30.0,2.0,1.0,342.0,175
-73.94756,1.0,59.0,1.0,188.0,53
-73.9943,1.0,4.0,1.0,365.0,250
-73.92554,2.0,56.0,1.0,1.0,70
-73.97664,5.0,0.0,1.0,38.0,145
-73.86144,1.0,0.0,1.0,179.0,70
-73.96416,2.0,7.0,1.0,0.0,88
-73.9995,1.0,67.0,2.0,146.0,145
-73.92967,7.0,0.0,1.0,0.0,90
-74.00227,7.0,0.0,1.0,0.0,180
-73.98498,2.0,23.0,1.0,60.0,125
-73.96233,5.0,3.0,1.0,0.0,59
-73.90556,5.0,6.0,3.0,90.0,125
-73.91459,2.0,4.0,1.0,0.0,150
-73.83012,3.0,0.0,1.0,32.0,185
-73.96705,2.0,17.0,1.0,190.0,105
-73.93782,2.0,3.0,2.0,0.0,72
-73.94984,1.0,41.0,4.0,132.0,60
-73.94276,2.0,31.0,1.0,272.0,140
-73.94186,5.0,0.0,1.0,0.0,55
-73.94456,1.0,126.0,4.0,318.0,359
-73.98289,2.0,33.0,1.0,227.0,201
-73.94377,2.0,6.0,1.0,20.0,65
-73.98418,2.0,3.0,2.0,0.0,245
-73.94326,3.0,24.0,2.0,69.0,125
-73.96414,2.0,11.0,1.0,212.0,150
-73.84079,1.0,34.0,2.0,87.0,100
-73.78954,2.0,2.0,1.0,180.0,60
-73.9094,2.0,27.0,1.0,190.0,45
-73.96129,10.0,3.0,3.0,284.0,168
-73.92564,2.0,4.0,2.0,177.0,60
-73.94004,5.0,3.0,1.0,0.0,150
-73.98241,1.0,4.0,1.0,0.0,80
-73.95412,2.0,88.0,1.0,107.0,79
-73.96121,28.0,5.0,3.0,297.0,65
-73.95589,5.0,3.0,1.0,0.0,75
-73.75357,1.0,4.0,1.0,162.0,150
-73.73133,2.0,20.0,2.0,27.0,110
-73.92863,1.0,0.0,1.0,0.0,95
-73.98988,2.0,22.0,1.0,230.0,125
-73.83346,2.0,1.0,1.0,0.0,100
-73.95873,30.0,0.0,65.0,365.0,285
-73.93967,2.0,0.0,1.0,87.0,300
-73.94149,2.0,10.0,2.0,62.0,75
-73.90795,7.0,0.0,1.0,0.0,35
-73.95752,15.0,3.0,11.0,354.0,40
-73.94436,1.0,0.0,3.0,0.0,186
-73.99938,1.0,1.0,2.0,0.0,69
-73.92135,1.0,129.0,1.0,95.0,60
-73.96344,60.0,0.0,1.0,0.0,65
-73.9877,2.0,52.0,4.0,67.0,90
-73.93975,3.0,8.0,2.0,0.0,45
-73.94541,2.0,5.0,1.0,0.0,26
-73.99027,2.0,0.0,4.0,89.0,79
-73.94745,3.0,37.0,1.0,47.0,88
-74.00176,1.0,0.0,1.0,158.0,215
-73.96511,10.0,0.0,2.0,0.0,110
-73.99107,1.0,0.0,1.0,0.0,175
-73.92893,2.0,0.0,1.0,365.0,250
-73.95235,3.0,1.0,2.0,310.0,86
-73.91123,2.0,8.0,1.0,19.0,65
-73.97988,30.0,0.0,1.0,125.0,60
-73.95721,3.0,1.0,1.0,2.0,130
-73.94263,2.0,292.0,2.0,186.0,140
-73.95002,1.0,17.0,1.0,362.0,227
-73.98495,7.0,1.0,1.0,153.0,225
-73.91556,20.0,0.0,2.0,365.0,43
-73.93829,1.0,20.0,3.0,227.0,45
-73.94367,5.0,0.0,1.0,318.0,250
-73.99343,3.0,1.0,1.0,264.0,495
-73.97358,2.0,0.0,3.0,0.0,640
-73.96175,2.0,40.0,2.0,285.0,375
-73.95949,2.0,3.0,1.0,0.0,180
-74.00581,3.0,162.0,1.0,300.0,125
-73.95202,3.0,25.0,1.0,30.0,400
-73.80061,30.0,1.0,3.0,342.0,40
-73.98733,2.0,0.0,1.0,17.0,280
-73.99382,1.0,4.0,1.0,0.0,54
-73.94283,3.0,20.0,1.0,173.0,110
-73.94974,31.0,3.0,33.0,281.0,200
-73.94339,5.0,8.0,1.0,0.0,66
-73.98583,1.0,1.0,1.0,0.0,150
-73.95255,3.0,17.0,1.0,31.0,153
-73.95348,3.0,0.0,1.0,38.0,90
-73.98677,2.0,287.0,1.0,284.0,399
-73.99222,3.0,2.0,2.0,4.0,168
-73.90921,1.0,92.0,3.0,357.0,70
-73.98246,5.0,143.0,2.0,316.0,390
-73.9996,30.0,0.0,121.0,364.0,350
-73.98018,2.0,0.0,4.0,229.0,450
-74.01175,2.0,2.0,327.0,350.0,228
-73.97986,1.0,0.0,1.0,365.0,450
-74.03037,5.0,1.0,1.0,23.0,98
-73.95939,2.0,11.0,1.0,0.0,100
-73.94724,2.0,46.0,4.0,301.0,49
-73.81461,3.0,92.0,10.0,172.0,47
-74.00982,1.0,0.0,1.0,0.0,80
-73.95812,2.0,249.0,1.0,172.0,99
-73.9577,2.0,0.0,1.0,224.0,35
-73.94452,2.0,8.0,2.0,44.0,55
-73.93666,3.0,31.0,1.0,0.0,45
-73.97181,8.0,37.0,5.0,280.0,68
-73.99063,1.0,13.0,1.0,213.0,250
-73.9483,3.0,4.0,1.0,0.0,85
-73.94729,3.0,0.0,1.0,362.0,100
-73.83307,1.0,2.0,1.0,0.0,39
-73.96207,1.0,1.0,1.0,0.0,125
-74.00765,2.0,0.0,1.0,74.0,299
-74.00025,5.0,14.0,1.0,9.0,230
-73.98978,1.0,216.0,1.0,43.0,100
-73.9495,1.0,34.0,1.0,180.0,69
-73.82317,30.0,4.0,15.0,232.0,85
-73.94535,6.0,0.0,1.0,332.0,100
-73.99951,2.0,151.0,1.0,0.0,100
-73.93916,2.0,2.0,1.0,0.0,150
-73.95538,1.0,0.0,1.0,0.0,60
-73.92321,3.0,150.0,1.0,320.0,99
-73.98581,3.0,16.0,1.0,33.0,255
-73.99704,3.0,2.0,1.0,33.0,260
-73.93678,3.0,149.0,1.0,242.0,179
-73.95129,3.0,7.0,1.0,5.0,90
-73.98452,2.0,105.0,1.0,304.0,400
-73.9559,4.0,29.0,3.0,205.0,230
-73.96094,3.0,1.0,2.0,0.0,130
-73.99501,1.0,1.0,1.0,23.0,100
-73.98621,5.0,2.0,1.0,0.0,225
-73.98605,7.0,0.0,1.0,0.0,90
-73.92837,2.0,30.0,1.0,94.0,64
-73.91544,2.0,30.0,5.0,0.0,45
-73.9605,3.0,0.0,1.0,157.0,90
-73.97003,1.0,0.0,1.0,0.0,75
-73.99567,2.0,28.0,1.0,0.0,250
-73.94705,30.0,0.0,7.0,365.0,27
-73.99705,2.0,9.0,1.0,50.0,175
-73.93952,7.0,5.0,1.0,0.0,35
-73.97537,2.0,7.0,327.0,125.0,282
-73.95906,2.0,2.0,1.0,0.0,57
-74.08302,3.0,22.0,1.0,39.0,175
-73.94864,1.0,49.0,1.0,276.0,120
-74.00456,2.0,4.0,1.0,0.0,157
-73.98174,3.0,0.0,2.0,191.0,480
-73.95322,13.0,12.0,1.0,74.0,90
-73.94467,21.0,0.0,1.0,0.0,73
-73.98694,8.0,15.0,1.0,0.0,179
-73.9518,1.0,38.0,4.0,142.0,99
-73.99241,1.0,51.0,3.0,0.0,150
-73.89461,1.0,6.0,1.0,363.0,73
-73.95172,1.0,0.0,1.0,0.0,60
-73.84747,5.0,1.0,2.0,0.0,170
-73.99528,7.0,8.0,47.0,271.0,100
-73.96299,1.0,0.0,1.0,0.0,70
-73.97245,3.0,2.0,1.0,0.0,175
-73.97299,3.0,67.0,1.0,129.0,170
-73.96542,2.0,7.0,1.0,0.0,73
-73.96015,7.0,1.0,1.0,0.0,70
-73.97683,30.0,0.0,50.0,364.0,195
-73.94617,30.0,6.0,15.0,225.0,99
-73.9196,3.0,36.0,2.0,274.0,165
-73.98856,1.0,25.0,2.0,329.0,145
-73.9532,4.0,1.0,1.0,0.0,250
-73.94581,1.0,1.0,2.0,27.0,74
-73.94536,1.0,138.0,1.0,34.0,89
-73.95354,7.0,1.0,1.0,0.0,50
-74.00616,29.0,0.0,327.0,341.0,137
-73.96853,6.0,5.0,1.0,108.0,400
-73.95395,2.0,2.0,1.0,241.0,150
-74.00302,1.0,203.0,2.0,32.0,139
-73.98473,10.0,8.0,1.0,0.0,90
-73.88331,1.0,42.0,4.0,207.0,38
-73.99221,1.0,64.0,2.0,332.0,300
-73.92471,1.0,8.0,1.0,64.0,33
-73.94652,7.0,1.0,1.0,0.0,150
-73.96806,1.0,24.0,1.0,27.0,150
-73.74625,2.0,6.0,2.0,321.0,200
-73.98104,2.0,1.0,1.0,0.0,149
-73.72945,1.0,2.0,1.0,0.0,31
-73.98437,1.0,5.0,2.0,0.0,599
-73.94289,1.0,0.0,1.0,12.0,90
-73.94676,3.0,6.0,1.0,0.0,119
-73.92472,7.0,21.0,1.0,54.0,88
-74.00845,30.0,2.0,96.0,312.0,175
-73.94792,2.0,3.0,1.0,0.0,100
-73.95047,7.0,0.0,1.0,0.0,70
-73.92167,5.0,1.0,1.0,0.0,70
-73.95195,1.0,2.0,1.0,0.0,45
-73.98058,30.0,1.0,52.0,342.0,150
-74.00247,1.0,0.0,1.0,0.0,125
-73.85286,1.0,2.0,2.0,0.0,59
-73.98291,7.0,9.0,1.0,0.0,170
-73.92346,1.0,0.0,1.0,171.0,60
-73.93493,1.0,3.0,2.0,179.0,120
-73.94565,1.0,1.0,1.0,79.0,1000
-73.96554,4.0,0.0,1.0,0.0,70
-73.94419,3.0,0.0,1.0,362.0,65
-73.97521,29.0,0.0,327.0,330.0,212
-73.96739,21.0,5.0,1.0,221.0,105
-73.92385,1.0,117.0,1.0,18.0,85
-73.92656,3.0,30.0,2.0,285.0,179
-73.98576,2.0,68.0,6.0,125.0,99
-73.89462,4.0,5.0,1.0,0.0,30
-73.92213,1.0,20.0,1.0,89.0,75
-73.98369,3.0,7.0,1.0,0.0,199
-73.93299,2.0,0.0,2.0,0.0,55
-73.96222,2.0,68.0,2.0,337.0,91
-73.98871,14.0,0.0,28.0,341.0,32
-73.98004,1.0,191.0,1.0,0.0,130
-73.97212,5.0,10.0,1.0,0.0,150
-73.96288,4.0,0.0,2.0,0.0,90
-73.97947,1.0,3.0,1.0,0.0,90
-73.98906,3.0,0.0,1.0,0.0,275
-74.00017,2.0,42.0,1.0,90.0,110
-73.99656,30.0,0.0,1.0,179.0,1750
-73.97665,1.0,90.0,4.0,77.0,60
-73.99043,3.0,26.0,1.0,0.0,185
-73.98831,5.0,2.0,1.0,15.0,200
-73.92163,4.0,0.0,1.0,189.0,55
-73.95155,10.0,0.0,1.0,21.0,100
-73.91934,6.0,2.0,1.0,19.0,160
-73.92787,3.0,4.0,1.0,0.0,100
-73.95588,30.0,2.0,7.0,361.0,89
-73.98944,2.0,11.0,1.0,0.0,200
-73.94878,1.0,103.0,1.0,19.0,60
-73.95688,9.0,9.0,1.0,0.0,150
-74.1588,5.0,16.0,1.0,299.0,150
-74.0121,2.0,10.0,327.0,330.0,404
-73.97406,1.0,108.0,2.0,130.0,165
-74.0839,4.0,8.0,8.0,290.0,34
-73.98623,1.0,41.0,1.0,3.0,110
-73.97855,1.0,0.0,1.0,31.0,67
-73.79196,2.0,86.0,1.0,115.0,80
-73.90189,2.0,35.0,4.0,176.0,59
-73.91262,2.0,3.0,5.0,167.0,58
-73.92796,1.0,1.0,2.0,0.0,54
-73.99977,15.0,66.0,2.0,89.0,199
-74.00352,30.0,2.0,52.0,365.0,130
-73.93966,1.0,193.0,4.0,270.0,135
-73.9722,30.0,0.0,23.0,353.0,200
-73.94844,30.0,29.0,1.0,222.0,80
-73.98865,1.0,3.0,3.0,0.0,109
-74.00297,3.0,3.0,1.0,16.0,250
-73.98755,4.0,14.0,1.0,33.0,85
-73.91673,2.0,47.0,1.0,318.0,120
-73.9974,2.0,1.0,4.0,87.0,35
-73.94726,1.0,35.0,1.0,94.0,60
-73.92837,1.0,0.0,2.0,0.0,70
-73.99981,4.0,0.0,1.0,0.0,200
-73.92094,1.0,79.0,2.0,178.0,58
-73.91282,3.0,54.0,1.0,331.0,89
-73.9453,1.0,0.0,1.0,8.0,192
-73.88119,1.0,38.0,2.0,122.0,165
-73.97595,1.0,0.0,2.0,0.0,250
-73.91388,1.0,2.0,1.0,0.0,85
-73.95908,2.0,10.0,1.0,345.0,235
-73.97484,3.0,16.0,1.0,0.0,175
-73.92619,3.0,143.0,1.0,3.0,115
-73.9793,1.0,91.0,3.0,246.0,61
-73.76345,1.0,2.0,6.0,365.0,95
-73.91381,3.0,1.0,1.0,0.0,120
-73.98162,14.0,0.0,1.0,283.0,110
-73.81691,1.0,10.0,1.0,205.0,40
-73.89124,3.0,13.0,1.0,2.0,35
-73.95012,5.0,5.0,3.0,31.0,300
-73.98874,4.0,27.0,1.0,188.0,81
-73.95044,3.0,1.0,1.0,0.0,80
-73.91629,1.0,4.0,1.0,3.0,70
-73.9825,3.0,0.0,2.0,88.0,139
-74.00091,1.0,2.0,1.0,0.0,300
-74.00102,3.0,8.0,1.0,188.0,180
-73.95799,6.0,12.0,2.0,251.0,107
-73.94842,5.0,0.0,2.0,0.0,50
-73.9906,2.0,5.0,1.0,78.0,130
-73.93424,1.0,48.0,3.0,321.0,150
-73.97307,2.0,163.0,2.0,331.0,95
-73.84915,1.0,11.0,5.0,183.0,70
-74.07979,1.0,1.0,1.0,179.0,65
-73.93542,1.0,0.0,1.0,0.0,60
-73.98454,30.0,34.0,2.0,333.0,1100
-73.95126,3.0,9.0,1.0,19.0,99
-73.89169,1.0,39.0,4.0,353.0,52
-73.95208,3.0,11.0,1.0,203.0,110
-73.87347,1.0,12.0,5.0,87.0,60
-73.95624,5.0,2.0,1.0,0.0,100
-73.94075,30.0,0.0,5.0,341.0,35
-73.99309,3.0,19.0,1.0,9.0,150
-73.85047,2.0,4.0,3.0,70.0,56
-73.95136,3.0,2.0,3.0,5.0,80
-73.99835,2.0,45.0,2.0,0.0,69
-73.92954,2.0,2.0,2.0,0.0,89
-74.00129,1.0,2.0,1.0,90.0,100
-73.88904,3.0,15.0,13.0,365.0,45
-73.96667,3.0,0.0,1.0,161.0,210
-74.00154,30.0,5.0,9.0,332.0,166
-73.87381,1.0,24.0,1.0,0.0,30
-73.84942,1.0,31.0,2.0,1.0,90
-73.81446,1.0,37.0,1.0,0.0,60
-73.93126,2.0,85.0,1.0,33.0,62
-73.95461,5.0,0.0,2.0,39.0,200
-73.97056,30.0,0.0,12.0,365.0,169
-73.94332,1.0,1.0,1.0,0.0,67
-73.98311,2.0,11.0,1.0,194.0,299
-73.96163,4.0,44.0,1.0,335.0,270
-73.98407,4.0,0.0,1.0,0.0,550
-73.95261,3.0,36.0,1.0,332.0,150
-73.99013,3.0,100.0,1.0,6.0,100
-73.99904,3.0,2.0,1.0,73.0,210
-73.95911,30.0,0.0,121.0,297.0,369
-73.91625,3.0,7.0,1.0,12.0,40
-73.95509,2.0,22.0,3.0,5.0,80
-73.9169,2.0,13.0,2.0,0.0,95
-73.88982,3.0,28.0,3.0,302.0,52
-73.96167,3.0,6.0,1.0,32.0,214
-73.96642,1.0,171.0,1.0,53.0,90
-73.95162,30.0,10.0,1.0,302.0,86
-74.0011,3.0,9.0,1.0,0.0,198
-74.00363,1.0,1.0,2.0,357.0,149
-73.94966,1.0,1.0,1.0,365.0,85
-74.07327,5.0,8.0,1.0,244.0,200
-73.95976,5.0,12.0,2.0,189.0,180
-73.95124,23.0,8.0,2.0,35.0,54
-73.84611,3.0,0.0,2.0,178.0,50
-73.90231,3.0,62.0,2.0,58.0,109
-73.99406,1.0,13.0,1.0,0.0,100
-73.94062,2.0,11.0,1.0,55.0,100
-73.93046,1.0,5.0,3.0,361.0,50
-73.75383,2.0,5.0,2.0,0.0,35
-73.98439,3.0,1.0,1.0,0.0,350
-73.93577,3.0,12.0,1.0,112.0,108
-73.95569,5.0,0.0,1.0,0.0,120
-73.95127,2.0,3.0,1.0,6.0,225
-73.93967,3.0,4.0,1.0,188.0,51
-73.7486,4.0,20.0,1.0,107.0,147
-73.9105,3.0,4.0,4.0,364.0,290
-73.97836,29.0,1.0,1.0,200.0,75
-73.93614,2.0,0.0,2.0,364.0,75
-73.97447,2.0,0.0,11.0,162.0,590
-73.99851,7.0,5.0,3.0,3.0,59
-73.9463,7.0,4.0,9.0,120.0,42
-73.9676,3.0,56.0,2.0,163.0,500
-73.99291,3.0,35.0,1.0,337.0,120
-73.971,1.0,0.0,1.0,364.0,346
-73.95031,5.0,152.0,2.0,110.0,69
-73.99346,4.0,15.0,1.0,13.0,352
-73.99609,1.0,164.0,1.0,340.0,199
-74.00059,7.0,0.0,1.0,0.0,250
-73.96673,1.0,0.0,1.0,0.0,110
-73.92092,3.0,6.0,1.0,194.0,200
-73.94342,3.0,6.0,1.0,0.0,75
